Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S16227261,Black-bellied Whistling-Duck,Dendrocygna autumnalis,215,60,US-TX,Cameron,Harlingen CBC section 4A,26.129706,-97.707041,01-04-2014,06:30 AM,eBird - Casual Observation,0,1,,,4,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S12942885,Greater White-fronted Goose,Anser albifrons,237,X,US-CA,Colusa,Colusa General Area,39.2503343,-121.9564819,02-10-2013,08:00 AM,eBird - Casual Observation,0,1,,,4
S9759641,Greater White-fronted Goose,Anser albifrons,237,X,US-WA,Grays Harbor,Ocean Shores -- Golf Course,47.0020267,-124.1600018,02-04-2012,,eBird - Casual Observation,0,1
S9769323,Greater White-fronted Goose,Anser albifrons,237,X,US-WA,Grays Harbor,Ocean Shores -- Golf Course,47.0020267,-124.1600018,02-05-2012,,eBird - Casual Observation,0,1
S8963375,Greater White-fronted Goose,Anser albifrons,237,X,US-WA,Kitsap,Eagle Harbor,47.620744,-122.5150681,10-11-2011,,eBird - Casual Observation,0,1
S12677322,Greater White-fronted Goose,Anser albifrons,237,9,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,01-20-2013,09:35 PM,eBird - Traveling Count,120,1,3.219,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S6353912,Greater White-fronted Goose,Anser albifrons,237,X,US-MI,Muskegon,Muskegon Wastewater,43.2595185,-86.0379696,05-01-2010,,eBird - Casual Observation,0,0
S14171270,Graylag Goose,Anser anser,248,X,GB-ENG,Gloucestershire,Frampton (Glos.),51.7690678,-2.3650663,05-19-2013,03:00 PM,eBird - Traveling Count,180,1,4.828,,1
S6873147,Graylag Goose,Anser anser,248,X,GB-ENG,Gloucestershire,Slimbridge WWT,51.7413537,-2.4033022,09-13-2010,01:00 PM,eBird - Traveling Count,240,1,4.828,,2
S14155387,Graylag Goose,Anser anser,248,X,GB-ENG,Gloucestershire,Slimbridge Wetland Centre (WWT),51.7410507,-2.405448,05-18-2013,10:00 AM,eBird - Traveling Count,240,1,3.219,,1
S14220374,Graylag Goose,Anser anser,248,X,GB-ENG,Hertfordshire,Stanborough Lakes,51.7860285,-.2211428,05-23-2013,11:30 AM,eBird - Traveling Count,60,1,3.219,,1
S14220219,Graylag Goose,Anser anser,248,X,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,05-22-2013,01:00 PM,eBird - Traveling Count,180,1,3.219,,1
S14248450,Graylag Goose,Anser anser,248,X,GB-ENG,Norfolk,Lakenheath Fen RSPB Reserve,52.447117,.5154991,05-26-2013,11:00 AM,eBird - Traveling Count,120,1,4.828,,1
S14231022,Graylag Goose,Anser anser,248,X,GB-ENG,Norfolk,Titchwell Marsh RSPB Reserve,52.9656361,.6068444,05-24-2013,03:00 PM,eBird - Traveling Count,120,1,3.219,,1
S14220515,Graylag Goose,Anser anser,248,X,GB-ENG,Rutland,Rutland Water,52.6497292,-.6495667,05-23-2013,02:30 PM,eBird - Traveling Count,180,1,4.828,,1
S14240675,Graylag Goose,Anser anser,248,X,GB-ENG,Suffolk,Minsmere RSPB Reserve,52.2466167,1.6225863,05-25-2013,02:00 PM,eBird - Traveling Count,210,1,4.828,,1
S14369100,Graylag Goose,Anser anser,248,X,DE-SN,,Cospudener See,51.262989,12.3481178,06-08-2013,01:00 PM,eBird - Traveling Count,360,1,19.312,,1
S6842580,Graylag Goose,Anser anser,248,X,DE-BY,,Munich,48.1550929,11.5922928,09-03-2010,,eBird - Casual Observation,,1
S9759641,Emperor Goose,Chen canagica,253,X,US-WA,Grays Harbor,Ocean Shores -- Golf Course,47.0020267,-124.1600018,02-04-2012,,eBird - Casual Observation,0,1,,,,,"Ongoing bird. Seen well from approx 20ft, white head and upperparts, dark gray lined underparts, orange legs and bill"
S16095476,Snow Goose,Chen caerulescens,254,14,US-TX,Aransas,Aransas NWR,28.290989,-96.81049,12-27-2013,01:30 PM,eBird - Traveling Count,180,1,4.828,,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S13353469,Snow Goose,Chen caerulescens,254,300,US-OR,Columbia,"US-OR-Portland - 45.7572x-122.7773 - Mar 10, 2013, 12:26 PM",45.757245,-122.777294,03-10-2013,08:26 AM,eBird - Traveling Count,120,1,1.609,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S12942885,Snow Goose,Chen caerulescens,254,X,US-CA,Colusa,Colusa General Area,39.2503343,-121.9564819,02-10-2013,08:00 AM,eBird - Casual Observation,0,1,,,4
S7011958,Snow Goose,Chen caerulescens,254,3,US-MI,Ingham,Lake of the isles - Haslett,42.7494703,-84.4197178,10-21-2010,04:00 PM,eBird - Stationary Count,15,1,,,2,,,Snow geese where present with two white morphs and one blue morph
S14042124,Snow Goose,Chen caerulescens,254,10,US-WA,Kitsap,Gazzam Lake,47.6219583,-122.5674167,03-30-2013,,eBird - Casual Observation,0,1,,,,,"Flyover, heading northern along close beach"
S12677322,Snow Goose,Chen caerulescens,254,1,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,01-20-2013,09:35 PM,eBird - Traveling Count,120,1,3.219,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S7361680,Snow Goose,Chen caerulescens,254,X,US-MI,Monroe,Luna Pier (town),41.8081728,-83.4427071,01-02-2011,12:30 AM,eBird - Stationary Count,30,1,,,2
S7031055,Snow Goose,Chen caerulescens,254,X,US-MI,Muskegon,Muskegon Wastewater,43.2595185,-86.0379696,10-25-2010,06:00 PM,eBird - Stationary Count,120,1
S7030995,Snow Goose,Chen caerulescens,254,X,US-MI,Ottawa,Coopersville WTP (restricted access),43.0478162,-85.9231067,10-25-2010,09:30 AM,eBird - Casual Observation,,1,,,2
S13021126,Snow Goose,Chen caerulescens,254,X,US-WA,Skagit,Fir Island,48.341418,-122.420311,02-17-2013,11:43 AM,eBird - Casual Observation,0,1,,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
S12411460,Snow Goose,Chen caerulescens,254,2000,US-WA,Skagit,Firdell Farm (Cow Town),48.3429441,-122.404325,12-29-2012,03:15 PM,eBird - Casual Observation,0,1,,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S9540798,Snow Goose,Chen caerulescens,254,X,US-WA,Skagit,Samish Flats,48.5377214,-122.4649,01-08-2012,,eBird - Casual Observation,0,1
S12515025,Snow Goose,Chen caerulescens,254,301,US-WA,Skagit,Skagit WMA--Hayton Reserve,48.3394212,-122.4120712,01-06-2013,09:52 AM,eBird - Stationary Count,50,1,,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S9540994,Snow Goose,Chen caerulescens,254,X,US-WA,Skagit,Skagit WMA--Jensen Access,48.3384463,-122.4334324,01-08-2012,,eBird - Casual Observation,0,1
S12514190,Snow Goose,Chen caerulescens,254,12,US-WA,Skagit,Skagit WMA--Wylie Slough,48.3246351,-122.3741287,01-06-2013,09:10 AM,eBird - Traveling Count,26,1,.805,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S12416783,Snow Goose,Chen caerulescens,254,5000,US-WA,Skagit,US-WA-Mount Vernon-18399-18689 Skagit City Rd,48.336124,-122.412882,12-30-2012,12:51 PM,eBird - Casual Observation,0,1,,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.1"
S15461918,Snow Goose,Chen caerulescens,254,X,US-WA,Snohomish,Leque Island -- Eide Rd,48.2320943,-122.3829746,10-05-2013,,eBird - Casual Observation,0,0
S8438797,Snow Goose,Chen caerulescens,254,X,US-ND,Stutsman,Chase Lake NWR,47.0114,-99.4454,06-18-2011,09:00 AM,eBird - Casual Observation,0,1,,,5
S12942885,Ross's Goose,Chen rossii,259,X,US-CA,Colusa,Colusa General Area,39.2503343,-121.9564819,02-10-2013,08:00 AM,eBird - Casual Observation,0,1,,,4
S7085536,Ross's Goose,Chen rossii,259,1,US-MI,Eaton,Verndale lakes,42.7289828,-84.6354103,11-08-2010,04:00 PM,eBird - Stationary Count,60,1,,,2,,,"I spent some time observing the Ross's goose in an attempt to rule out a hybrid bird. The bird was significantly smaller than the surrounding canada geese, very rounded clean white head, short stubby triangular beak. The beak had a very indistinct grin patch, and the base of the upper bill was a shaded with a blue/grey colouration."
S10328685,Brant,Branta bernicla,261,7,US-WA,Clallam,Dungeness Recreation Area,48.1358788,-123.1915855,04-01-2012,02:46 PM,eBird - Casual Observation,243,1,,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.1"
S12815682,Brant,Branta bernicla,261,4,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,02-02-2013,10:12 AM,eBird - Traveling Count,120,1,3.219,,1,,," <br />Submitted from BirdLog NA for iOS, version 1.5.2"
